# initial_tempo=120 bpm
# tempo_change_tick=0 bpm=120
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
# tempo_change_tick=0 bpm=105
time_ms,key,shift
132572,w,1
132572,5,1
132714,Ctrl+i,1
132857,Ctrl+i,1
132857,x,0
132857,9,1
132857,5,1
133143,l,1
133143,w,1
133286,Ctrl+i,1
133429,Ctrl+i,1
133429,z,1
133429,t,1
133714,k,0
133714,4,1
133714,r,0
133857,Ctrl+i,1
134000,l,1
134000,Ctrl+i,1
134000,4,1
134000,e,1
134143,q,1
134286,j,1
134286,7,0
134429,Ctrl+i,1
134572,k,0
134572,Ctrl+i,1
134572,9,1
134572,9,1
134857,Ctrl+i,1
134857,h,1
134857,0,0
134857,8,1
135143,w,1
135143,0,0
135429,r,0
136000,d,1
136000,i,1
136000,q,1
136286,9,1
136286,y,1
136572,8,1
136572,t,1
136857,e,1
136857,6,1
137143,Ctrl+i,1
137143,h,1
137143,9,1
137143,5,1
137143,5,1
137429,5,1
137429,5,1
137429,w,1
137714,Ctrl+i,1
137714,r,0
138000,t,1
138286,j,1
138286,r,0
138286,4,1
138286,4,1
138429,Ctrl+i,1
138572,Ctrl+i,1
138572,4,1
138572,4,1
138572,e,1
138714,q,1
138857,5,1
138857,5,1
139000,Ctrl+i,1
139143,Ctrl+i,1
139143,7,0
139143,7,0
139143,9,1
139429,k,0
139429,0,0
139429,8,1
139429,8,1
139572,Ctrl+i,1
139714,Ctrl+i,1
139714,8,1
139714,8,1
139714,w,1
140000,z,1
140000,r,0
140143,Ctrl+i,1
140286,Ctrl+i,1
140286,u,0
140572,l,1
140572,y,1
140572,7,0
140714,Ctrl+i,1
140857,Ctrl+i,1
140857,7,0
140857,r,0
141000,e,1
141143,c,1
141143,6,1
141286,Ctrl+i,1
141429,Ctrl+i,1
141429,4,1
141429,q,1
141714,z,1
141714,w,1
141714,5,1
141857,Ctrl+i,1
142000,Ctrl+i,1
142000,9,1
142000,5,1
142286,v,1
142286,w,1
142429,Ctrl+i,1
142572,Ctrl+i,1
142572,t,1
142857,c,1
142857,r,0
142857,4,1
143000,Ctrl+i,1
143143,Ctrl+i,1
143143,4,1
143143,e,1
143286,q,1
143429,Ctrl+y,1
143429,7,0
143572,Ctrl+i,1
143714,Ctrl+i,1
143714,9,1
143714,9,1
144000,n,0
144000,Ctrl+i,1
144000,8,1
144000,0,0
144286,w,1
144286,0,0
144572,v,1
144572,r,0
145143,b,1
145143,q,1
145143,i,1
145429,9,1
145429,y,1
145714,c,1
145714,8,1
145714,t,1
146000,6,1
146000,e,1
146286,Ctrl+i,1
146286,d,1
146286,9,1
146286,5,1
146286,5,1
146572,5,1
146572,5,1
146572,w,1
146857,Ctrl+i,1
146857,h,1
146857,r,0
147143,t,1
147429,g,1
147429,r,0
147429,4,1
147429,4,1
147572,Ctrl+i,1
147714,Ctrl+i,1
147714,4,1
147714,4,1
147714,e,1
147857,q,1
148000,s,1
148000,5,1
148000,5,1
148143,Ctrl+i,1
148286,a,0
148286,Ctrl+i,1
148286,7,0
148286,7,0
148286,9,1
148572,8,1
148572,8,1
148572,0,0
148714,Ctrl+i,1
148857,Ctrl+i,1
148857,w,1
148857,8,1
148857,8,1
149143,f,0
149143,r,0
149286,Ctrl+i,1
149429,Ctrl+i,1
149429,u,0
149714,d,1
149714,7,0
149714,y,1
149857,Ctrl+i,1
150000,Ctrl+i,1
150000,r,0
150000,7,0
150143,e,1
150286,p,1
150286,6,1
150429,Ctrl+i,1
150572,a,0
150572,Ctrl+i,1
150572,q,1
150572,4,1
150857,o,1
150857,5,1
150857,w,1
151000,Ctrl+i,1
151143,i,1
151143,Ctrl+i,1
151143,5,1
151143,9,1
151429,s,1
151429,w,1
151572,Ctrl+i,1
151714,Ctrl+i,1
151714,t,1
152000,a,0
152000,4,1
152000,r,0
152143,Ctrl+i,1
152286,Ctrl+i,1
152286,o,1
152286,e,1
152286,4,1
152429,q,1
152572,d,1
152572,7,0
152714,Ctrl+i,1
152857,Ctrl+i,1
